"","subID","time","block","difficulty","diffQ","diff","method","region","slopes","ints"
"8133","l22","prac","b17","E2","Q3",8,"FOOOF","frontal",-1.911825599,1.571873736
"8134","l22","prac","b17","E2","Q3",8,"FOOOF","central",-1.947519397,1.781966953
"8135","l22","prac","b17","E2","Q3",8,"FOOOF","parietal",-1.920856832,1.750281668
"8136","l22","prac","b17","E2","Q3",8,"FOOOF","occipital",-1.726285053,1.580955041
"8137","l22","prac","b18","E2","Q3",8,"LMER","frontal",-1.567251712,3.129040198
"8138","l22","prac","b18","E2","Q3",8,"LMER","central",-1.738566582,3.940618987
"8139","l22","prac","b18","E2","Q3",8,"LMER","parietal",-1.756223511,3.907551402
"8140","l22","prac","b18","E2","Q3",8,"LMER","occipital",-1.645144243,3.683487021
"8141","l22","prac","b18","E2","Q3",8,"FOOOF","frontal",-1.573556343,1.326560002
"8142","l22","prac","b18","E2","Q3",8,"FOOOF","central",-1.696599191,1.6005539
"8143","l22","prac","b18","E2","Q3",8,"FOOOF","parietal",-1.749122794,1.629767328
"8144","l22","prac","b18","E2","Q3",8,"FOOOF","occipital",-1.684438831,1.573840792
"8145","l22","prac","b19","E2","Q3",8,"LMER","frontal",-1.72271325,3.353583347
"8146","l22","prac","b19","E2","Q3",8,"LMER","central",-1.804458418,4.002888208
"8147","l22","prac","b19","E2","Q3",8,"LMER","parietal",-1.757319281,3.830407538
"8148","l22","prac","b19","E2","Q3",8,"LMER","occipital",-1.628523022,3.551063555
"8149","l22","prac","b19","E2","Q3",8,"FOOOF","frontal",-1.766353218,1.441184358
"8150","l22","prac","b19","E2","Q3",8,"FOOOF","central",-1.835166911,1.692449707
"8151","l22","prac","b19","E2","Q3",8,"FOOOF","parietal",-1.825303969,1.6385455
"8152","l22","prac","b19","E2","Q3",8,"FOOOF","occipital",-1.734025413,1.566164204
"8153","l22","prac","b20","E3","Q3",9,"LMER","frontal",-1.711636753,3.440725185
"8154","l22","prac","b20","E3","Q3",9,"LMER","central",-1.833961195,4.132286573
"8155","l22","prac","b20","E3","Q3",9,"LMER","parietal",-1.770768345,4.037418075
"8156","l22","prac","b20","E3","Q3",9,"LMER","occipital",-1.590599043,3.72032798
"8157","l22","prac","b20","E3","Q3",9,"FOOOF","frontal",-1.691894231,1.433126042
"8158","l22","prac","b20","E3","Q3",9,"FOOOF","central",-1.862479934,1.769042568
"8159","l22","prac","b20","E3","Q3",9,"FOOOF","parietal",-1.783326725,1.717641232
"8160","l22","prac","b20","E3","Q3",9,"FOOOF","occipital",-1.615751216,1.59098512
"8161","l23","prac","b01","N1","Q1",1,"LMER","frontal",-1.251117616,2.789407822
"8162","l23","prac","b01","N1","Q1",1,"LMER","central",-1.361580678,3.472780939
"8163","l23","prac","b01","N1","Q1",1,"LMER","parietal",-1.470871763,3.636121941
"8164","l23","prac","b01","N1","Q1",1,"LMER","occipital",-1.298222209,3.031614686
"8165","l23","prac","b01","N1","Q1",1,"FOOOF","frontal",-1.236747458,1.129929221
"8166","l23","prac","b01","N1","Q1",1,"FOOOF","central",-1.295326553,1.290042535
"8167","l23","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.49165413,1.459382429
"8168","l23","prac","b01","N1","Q1",1,"FOOOF","occipital",-1.296983521,1.183778682
"8169","l23","prac","b02","N3","Q1",3,"LMER","frontal",-1.253133404,2.647043294
"8170","l23","prac","b02","N3","Q1",3,"LMER","central",-1.40197891,3.508609898
"8171","l23","prac","b02","N3","Q1",3,"LMER","parietal",-1.508863357,3.731616331
"8172","l23","prac","b02","N3","Q1",3,"LMER","occipital",-1.384501891,3.253328729
"8173","l23","prac","b02","N3","Q1",3,"FOOOF","frontal",-1.261616633,1.104595342
"8174","l23","prac","b02","N3","Q1",3,"FOOOF","central",-1.394350605,1.409909118
"8175","l23","prac","b02","N3","Q1",3,"FOOOF","parietal",-1.568075017,1.574310412
"8176","l23","prac","b02","N3","Q1",3,"FOOOF","occipital",-1.432078278,1.34497975
"8177","l23","prac","b03","P1","Q2",4,"LMER","frontal",-1.188632287,2.484202934
"8178","l23","prac","b03","P1","Q2",4,"LMER","central",-1.352113248,3.378928211
"8179","l23","prac","b03","P1","Q2",4,"LMER","parietal",-1.533267528,3.736185104
"8180","l23","prac","b03","P1","Q2",4,"LMER","occipital",-1.293571036,3.001146158
"8181","l23","prac","b03","P1","Q2",4,"FOOOF","frontal",-1.183419637,1.014180282
"8182","l23","prac","b03","P1","Q2",4,"FOOOF","central",-1.40071838,1.381854597
"8183","l23","prac","b03","P1","Q2",4,"FOOOF","parietal",-1.513560262,1.508046232
"8184","l23","prac","b03","P1","Q2",4,"FOOOF","occipital",-1.236855569,1.150609533
"8185","l23","prac","b04","P2","Q2",5,"LMER","frontal",-1.200631071,2.585613098
"8186","l23","prac","b04","P2","Q2",5,"LMER","central",-1.376962191,3.508594684
"8187","l23","prac","b04","P2","Q2",5,"LMER","parietal",-1.472197648,3.637181333
"8188","l23","prac","b04","P2","Q2",5,"LMER","occipital",-1.243860617,2.937910921
"8189","l23","prac","b04","P2","Q2",5,"FOOOF","frontal",-1.186323152,1.054887125
"8190","l23","prac","b04","P2","Q2",5,"FOOOF","central",-1.402362079,1.420725516
"8191","l23","prac","b04","P2","Q2",5,"FOOOF","parietal",-1.478094237,1.479336756
"8192","l23","prac","b04","P2","Q2",5,"FOOOF","occipital",-1.163693059,1.102001134
"8193","l23","prac","b05","P2","Q2",5,"LMER","frontal",-1.184996192,2.503503479
"8194","l23","prac","b05","P2","Q2",5,"LMER","central",-1.346200643,3.412332905
"8195","l23","prac","b05","P2","Q2",5,"LMER","parietal",-1.455325172,3.59109109
"8196","l23","prac","b05","P2","Q2",5,"LMER","occipital",-1.234180376,2.943166659
"8197","l23","prac","b05","P2","Q2",5,"FOOOF","frontal",-1.162291915,1.007333654
"8198","l23","prac","b05","P2","Q2",5,"FOOOF","central",-1.347642099,1.374692838
"8199","l23","prac","b05","P2","Q2",5,"FOOOF","parietal",-1.403025432,1.427533426
"8200","l23","prac","b05","P2","Q2",5,"FOOOF","occipital",-1.176582067,1.142788341
"8201","l23","prac","b06","P3","Q2",6,"LMER","frontal",-1.218957732,2.466629581
"8202","l23","prac","b06","P3","Q2",6,"LMER","central",-1.41847408,3.475157655
"8203","l23","prac","b06","P3","Q2",6,"LMER","parietal",-1.555921199,3.737793721
"8204","l23","prac","b06","P3","Q2",6,"LMER","occipital",-1.293773556,2.97783011
"8205","l23","prac","b06","P3","Q2",6,"FOOOF","frontal",-1.205630267,0.997896549
"8206","l23","prac","b06","P3","Q2",6,"FOOOF","central",-1.442121829,1.410770204
"8207","l23","prac","b06","P3","Q2",6,"FOOOF","parietal",-1.52595888,1.501324769
"8208","l23","prac","b06","P3","Q2",6,"FOOOF","occipital",-1.240093021,1.144261324
"8209","l23","prac","b07","E1","Q3",7,"LMER","frontal",-1.200059231,2.438564219
"8210","l23","prac","b07","E1","Q3",7,"LMER","central",-1.378036042,3.489306119
"8211","l23","prac","b07","E1","Q3",7,"LMER","parietal",-1.490202576,3.637520735
"8212","l23","prac","b07","E1","Q3",7,"LMER","occipital",-1.26480857,3.00802251
"8213","l23","prac","b07","E1","Q3",7,"FOOOF","frontal",-1.183664572,0.969111202
"8214","l23","prac","b07","E1","Q3",7,"FOOOF","central",-1.467121052,1.4738209
"8215","l23","prac","b07","E1","Q3",7,"FOOOF","parietal",-1.462273987,1.46160116
"8216","l23","prac","b07","E1","Q3",7,"FOOOF","occipital",-1.214306401,1.163439177
"8217","l23","prac","b08","E2","Q3",8,"LMER","frontal",-1.338390994,2.642603036
"8218","l23","prac","b08","E2","Q3",8,"LMER","central",-1.495240888,3.628371245
"8219","l23","prac","b08","E2","Q3",8,"LMER","parietal",-1.533919008,3.599019608
"8220","l23","prac","b08","E2","Q3",8,"LMER","occipital",-1.254872617,2.797746233
"8221","l23","prac","b08","E2","Q3",8,"FOOOF","frontal",-1.448734541,1.173899035
"8222","l23","prac","b08","E2","Q3",8,"FOOOF","central",-1.600084763,1.551074783
"8223","l23","prac","b08","E2","Q3",8,"FOOOF","parietal",-1.527934781,1.47842211
"8224","l23","prac","b08","E2","Q3",8,"FOOOF","occipital",-1.209671347,1.104524892
"8225","l23","prac","b09","E2","Q3",8,"LMER","frontal",-1.441672252,2.901430595
"8226","l23","prac","b09","E2","Q3",8,"LMER","central",-1.671804906,3.999334876
"8227","l23","prac","b09","E2","Q3",8,"LMER","parietal",-1.745868288,4.108944477
"8228","l23","prac","b09","E2","Q3",8,"LMER","occipital",-1.466141676,3.259045087
"8229","l23","prac","b09","E2","Q3",8,"FOOOF","frontal",-1.460547191,1.213693453
"8230","l23","prac","b09","E2","Q3",8,"FOOOF","central",-1.712279158,1.661521755
"8231","l23","prac","b09","E2","Q3",8,"FOOOF","parietal",-1.750857926,1.702817679
"8232","l23","prac","b09","E2","Q3",8,"FOOOF","occipital",-1.481181709,1.333600751
"8233","l23","prac","b10","E3","Q3",9,"LMER","frontal",-1.441807028,2.937305114
"8234","l23","prac","b10","E3","Q3",9,"LMER","central",-1.58682073,3.845261298
"8235","l23","prac","b10","E3","Q3",9,"LMER","parietal",-1.659854457,3.870772366
"8236","l23","prac","b10","E3","Q3",9,"LMER","occipital",-1.356733298,3.019520917
"8237","l23","prac","b10","E3","Q3",9,"FOOOF","frontal",-1.43892349,1.208198664
"8238","l23","prac","b10","E3","Q3",9,"FOOOF","central",-1.566264672,1.534969006
"8239","l23","prac","b10","E3","Q3",9,"FOOOF","parietal",-1.636838191,1.570295524
"8240","l23","prac","b10","E3","Q3",9,"FOOOF","occipital",-1.298699297,1.170677013
"8241","l23","prac","b11","E3","Q3",9,"LMER","frontal",-1.395727819,2.847852263
"8242","l23","prac","b11","E3","Q3",9,"LMER","central",-1.50711453,3.657125211
"8243","l23","prac","b11","E3","Q3",9,"LMER","parietal",-1.628511847,3.83582747
"8244","l23","prac","b11","E3","Q3",9,"LMER","occipital",-1.476307451,3.343368733
"8245","l23","prac","b11","E3","Q3",9,"FOOOF","frontal",-1.456188619,1.226817792
"8246","l23","prac","b11","E3","Q3",9,"FOOOF","central",-1.567454078,1.508981914
"8247","l23","prac","b11","E3","Q3",9,"FOOOF","parietal",-1.640351998,1.560975664
"8248","l23","prac","b11","E3","Q3",9,"FOOOF","occipital",-1.534213455,1.38848991
"8249","l23","prac","b12","N1","Q1",1,"LMER","frontal",-1.257570255,2.514607766
"8250","l23","prac","b12","N1","Q1",1,"LMER","central",-1.400047548,3.402543906
"8251","l23","prac","b12","N1","Q1",1,"LMER","parietal",-1.508857209,3.572330226
"8252","l23","prac","b12","N1","Q1",1,"LMER","occipital",-1.31378408,2.981187324
"8253","l23","prac","b12","N1","Q1",1,"FOOOF","frontal",-1.291917071,1.053774252
"8254","l23","prac","b12","N1","Q1",1,"FOOOF","central",-1.362102035,1.317267171
"8255","l23","prac","b12","N1","Q1",1,"FOOOF","parietal",-1.578424266,1.487878927
"8256","l23","prac","b12","N1","Q1",1,"FOOOF","occipital",-1.389228457,1.233186527
"8257","l23","prac","b13","N2","Q1",2,"LMER","frontal",-1.230033587,2.492044764
"8258","l23","prac","b13","N2","Q1",2,"LMER","central",-1.424967938,3.4387517
"8259","l23","prac","b13","N2","Q1",2,"LMER","parietal",-1.53688351,3.666552873
"8260","l23","prac","b13","N2","Q1",2,"LMER","occipital",-1.366670565,3.097408547
"8261","l23","prac","b13","N2","Q1",2,"FOOOF","frontal",-1.217675845,1.009273839
"8262","l23","prac","b13","N2","Q1",2,"FOOOF","central",-1.388185263,1.342461305
"8263","l23","prac","b13","N2","Q1",2,"FOOOF","parietal",-1.524832425,1.452689145
"8264","l23","prac","b13","N2","Q1",2,"FOOOF","occipital",-1.401385446,1.25554161
"8265","l23","prac","b14","P2","Q2",5,"LMER","frontal",-1.170836202,2.424892826
"8266","l23","prac","b14","P2","Q2",5,"LMER","central",-1.411673069,3.540530867
"8267","l23","prac","b14","P2","Q2",5,"LMER","parietal",-1.502477937,3.651798196
"8268","l23","prac","b14","P2","Q2",5,"LMER","occipital",-1.26493566,2.91223975
"8269","l23","prac","b14","P2","Q2",5,"FOOOF","frontal",-1.157573505,0.978355325
"8270","l23","prac","b14","P2","Q2",5,"FOOOF","central",-1.451480641,1.456623786
"8271","l23","prac","b14","P2","Q2",5,"FOOOF","parietal",-1.535672229,1.492620669
"8272","l23","prac","b14","P2","Q2",5,"FOOOF","occipital",-1.213680832,1.103585952
"8273","l23","prac","b15","P3","Q2",6,"LMER","frontal",-1.312614811,2.676167159
"8274","l23","prac","b15","P3","Q2",6,"LMER","central",-1.478614467,3.586722134
"8275","l23","prac","b15","P3","Q2",6,"LMER","parietal",-1.560816481,3.686047638
"8276","l23","prac","b15","P3","Q2",6,"LMER","occipital",-1.364238342,3.100750434
"8277","l23","prac","b15","P3","Q2",6,"FOOOF","frontal",-1.311230355,1.099082722
"8278","l23","prac","b15","P3","Q2",6,"FOOOF","central",-1.496533207,1.457426001
"8279","l23","prac","b15","P3","Q2",6,"FOOOF","parietal",-1.531524846,1.473599789
"8280","l23","prac","b15","P3","Q2",6,"FOOOF","occipital",-1.386340918,1.234859094
"8281","l23","prac","b16","N3","Q1",3,"LMER","frontal",-1.239300649,2.452514963
"8282","l23","prac","b16","N3","Q1",3,"LMER","central",-1.429009709,3.407685086
"8283","l23","prac","b16","N3","Q1",3,"LMER","parietal",-1.587264269,3.7563071
"8284","l23","prac","b16","N3","Q1",3,"LMER","occipital",-1.416929683,3.221017567
"8285","l23","prac","b16","N3","Q1",3,"FOOOF","frontal",-1.230163517,0.98736344
"8286","l23","prac","b16","N3","Q1",3,"FOOOF","central",-1.433508345,1.338087345
"8287","l23","prac","b16","N3","Q1",3,"FOOOF","parietal",-1.632415454,1.541860574
"8288","l23","prac","b16","N3","Q1",3,"FOOOF","occipital",-1.395904375,1.254374232
"8289","l23","prac","b17","E1","Q3",7,"LMER","frontal",-1.347607577,2.755120982
"8290","l23","prac","b17","E1","Q3",7,"LMER","central",-1.502810822,3.726416807
"8291","l23","prac","b17","E1","Q3",7,"LMER","parietal",-1.624100386,3.835785544
"8292","l23","prac","b17","E1","Q3",7,"LMER","occipital",-1.38571078,3.117390705
"8293","l23","prac","b17","E1","Q3",7,"FOOOF","frontal",-1.353838041,1.131549273
"8294","l23","prac","b17","E1","Q3",7,"FOOOF","central",-1.630351702,1.603159485
"8295","l23","prac","b17","E1","Q3",7,"FOOOF","parietal",-1.608799033,1.557966157
"8296","l23","prac","b17","E1","Q3",7,"FOOOF","occipital",-1.345745158,1.208223329
"8297","l23","prac","b18","E2","Q3",8,"LMER","frontal",-1.369023706,2.792914715
"8298","l23","prac","b18","E2","Q3",8,"LMER","central",-1.541832026,3.741202105
"8299","l23","prac","b18","E2","Q3",8,"LMER","parietal",-1.661813619,3.890577907
"8300","l23","prac","b18","E2","Q3",8,"LMER","occipital",-1.390777308,3.093518163
"8301","l23","prac","b18","E2","Q3",8,"FOOOF","frontal",-1.356296374,1.116843137
"8302","l23","prac","b18","E2","Q3",8,"FOOOF","central",-1.606896635,1.556605096
"8303","l23","prac","b18","E2","Q3",8,"FOOOF","parietal",-1.657779863,1.579576459
"8304","l23","prac","b18","E2","Q3",8,"FOOOF","occipital",-1.350935367,1.190269187
"8305","l23","prac","b19","P3","Q2",6,"LMER","frontal",-1.216131337,2.522305525
"8306","l23","prac","b19","P3","Q2",6,"LMER","central",-1.449513454,3.595219409
"8307","l23","prac","b19","P3","Q2",6,"LMER","parietal",-1.543894198,3.730733638
"8308","l23","prac","b19","P3","Q2",6,"LMER","occipital",-1.326623513,3.050474539
"8309","l23","prac","b19","P3","Q2",6,"FOOOF","frontal",-1.208239257,1.022499689
"8310","l23","prac","b19","P3","Q2",6,"FOOOF","central",-1.479148841,1.471790099
"8311","l23","prac","b19","P3","Q2",6,"FOOOF","parietal",-1.607225565,1.56258143
"8312","l23","prac","b19","P3","Q2",6,"FOOOF","occipital",-1.308239886,1.186909476
"8313","l23","prac","b20","E3","Q3",9,"LMER","frontal",-1.291059835,2.627312051
"8314","l23","prac","b20","E3","Q3",9,"LMER","central",-1.526362393,3.77618189
"8315","l23","prac","b20","E3","Q3",9,"LMER","parietal",-1.618536552,3.82732835
"8316","l23","prac","b20","E3","Q3",9,"LMER","occipital",-1.287933737,2.914843737
"8317","l23","prac","b20","E3","Q3",9,"FOOOF","frontal",-1.3084128,1.088024524
"8318","l23","prac","b20","E3","Q3",9,"FOOOF","central",-1.620469898,1.614856718
"8319","l23","prac","b20","E3","Q3",9,"FOOOF","parietal",-1.59155213,1.545638116
"8320","l23","prac","b20","E3","Q3",9,"FOOOF","occipital",-1.248803497,1.112989686
"8321","l24","prac","b01","N1","Q1",1,"LMER","frontal",-0.923504061,1.578100024
"8322","l24","prac","b01","N1","Q1",1,"LMER","central",-1.394005537,2.946302826
"8323","l24","prac","b01","N1","Q1",1,"LMER","parietal",-1.254082833,1.94935612
"8324","l24","prac","b01","N1","Q1",1,"LMER","occipital",-0.877770053,0.538072693
"8325","l24","prac","b01","N1","Q1",1,"FOOOF","frontal",-0.817973588,0.543838107
"8326","l24","prac","b01","N1","Q1",1,"FOOOF","central",-1.315429188,1.128798908
"8327","l24","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.122808562,0.624576427
"8328","l24","prac","b01","N1","Q1",1,"FOOOF","occipital",-0.752771283,0.024410369
"8329","l24","prac","b02","N2","Q1",2,"LMER","frontal",-1.179332031,2.115607268
"8330","l24","prac","b02","N2","Q1",2,"LMER","central",-1.502781249,3.142064549
"8331","l24","prac","b02","N2","Q1",2,"LMER","parietal",-1.406831261,2.221407522
"8332","l24","prac","b02","N2","Q1",2,"LMER","occipital",-1.013218379,0.759868797
"8333","l24","prac","b02","N2","Q1",2,"FOOOF","frontal",-1.060829088,0.744522784
"8334","l24","prac","b02","N2","Q1",2,"FOOOF","central",-1.447559581,1.221961639
"8335","l24","prac","b02","N2","Q1",2,"FOOOF","parietal",-1.287900003,0.744304802
"8336","l24","prac","b02","N2","Q1",2,"FOOOF","occipital",-0.896046511,0.123440078
"8337","l24","prac","b03","E3","Q3",9,"LMER","frontal",-1.215372212,2.036310935
"8338","l24","prac","b03","E3","Q3",9,"LMER","central",-1.557302901,3.1569122
"8339","l24","prac","b03","E3","Q3",9,"LMER","parietal",-1.44862025,2.177063139
"8340","l24","prac","b03","E3","Q3",9,"LMER","occipital",-0.976333947,0.590231389
"8341","l24","prac","b03","E3","Q3",9,"FOOOF","frontal",-1.486886241,1.094747033
"8342","l24","prac","b03","E3","Q3",9,"FOOOF","central",-1.622980063,1.38322488
"8343","l24","prac","b03","E3","Q3",9,"FOOOF","parietal",-1.370059169,0.81910115
"8344","l24","prac","b03","E3","Q3",9,"FOOOF","occipital",-0.955363373,0.168711777
"8345","l24","prac","b04","P1","Q2",4,"LMER","frontal",-1.367465022,2.36194501
"8346","l24","prac","b04","P1","Q2",4,"LMER","central",-1.555317456,3.140725183
"8347","l24","prac","b04","P1","Q2",4,"LMER","parietal",-1.483326971,2.255124344
"8348","l24","prac","b04","P1","Q2",4,"LMER","occipital",-1.050310273,0.7168981
"8349","l24","prac","b04","P1","Q2",4,"FOOOF","frontal",-1.335485435,0.953307064
"8350","l24","prac","b04","P1","Q2",4,"FOOOF","central",-1.592525631,1.32441421
"8351","l24","prac","b04","P1","Q2",4,"FOOOF","parietal",-1.435498131,0.841200959
"8352","l24","prac","b04","P1","Q2",4,"FOOOF","occipital",-1.018843506,0.17496563
"8353","l24","prac","b05","P1","Q2",4,"LMER","frontal",-1.387866452,2.442964652
"8354","l24","prac","b05","P1","Q2",4,"LMER","central",-1.630446545,3.342871196
"8355","l24","prac","b05","P1","Q2",4,"LMER","parietal",-1.544051277,2.452822332
"8356","l24","prac","b05","P1","Q2",4,"LMER","occipital",-1.10307922,0.946853657
"8357","l24","prac","b05","P1","Q2",4,"FOOOF","frontal",-1.350689323,0.971327892
"8358","l24","prac","b05","P1","Q2",4,"FOOOF","central",-1.57196921,1.295949297
"8359","l24","prac","b05","P1","Q2",4,"FOOOF","parietal",-1.451547926,0.858299475
"8360","l24","prac","b05","P1","Q2",4,"FOOOF","occipital",-1.054728359,0.264449845
"8361","l24","prac","b06","P2","Q2",5,"LMER","frontal",-1.452026639,2.63876263
"8362","l24","prac","b06","P2","Q2",5,"LMER","central",-1.63920813,3.461275505
"8363","l24","prac","b06","P2","Q2",5,"LMER","parietal",-1.615078812,2.684984244
"8364","l24","prac","b06","P2","Q2",5,"LMER","occipital",-1.118645216,1.016662035
"8365","l24","prac","b06","P2","Q2",5,"FOOOF","frontal",-1.402336859,1.050881038
"8366","l24","prac","b06","P2","Q2",5,"FOOOF","central",-1.631261894,1.403321575
"8367","l24","prac","b06","P2","Q2",5,"FOOOF","parietal",-1.551233046,0.986057675
"8368","l24","prac","b06","P2","Q2",5,"FOOOF","occipital",-1.080505391,0.287392786
"8369","l24","prac","b07","P2","Q2",5,"LMER","frontal",-1.412760712,2.526946238
"8370","l24","prac","b07","P2","Q2",5,"LMER","central",-1.586134636,3.324147463
"8371","l24","prac","b07","P2","Q2",5,"LMER","parietal",-1.567482539,2.553028645
"8372","l24","prac","b07","P2","Q2",5,"LMER","occipital",-1.19272906,1.146365519
"8373","l24","prac","b07","P2","Q2",5,"FOOOF","frontal",-1.382442854,1.016439979
"8374","l24","prac","b07","P2","Q2",5,"FOOOF","central",-1.572100887,1.334164159
"8375","l24","prac","b07","P2","Q2",5,"FOOOF","parietal",-1.522543653,0.952035215
"8376","l24","prac","b07","P2","Q2",5,"FOOOF","occipital",-1.162420748,0.35401837
"8377","l24","prac","b08","P3","Q2",6,"LMER","frontal",-1.492358787,2.705279788
"8378","l24","prac","b08","P3","Q2",6,"LMER","central",-1.694905244,3.446691248
"8379","l24","prac","b08","P3","Q2",6,"LMER","parietal",-1.613361456,2.60771734
"8380","l24","prac","b08","P3","Q2",6,"LMER","occipital",-1.193189286,1.199263566
"8381","l24","prac","b08","P3","Q2",6,"FOOOF","frontal",-1.430100899,1.063603342
"8382","l24","prac","b08","P3","Q2",6,"FOOOF","central",-1.632330481,1.341160847
"8383","l24","prac","b08","P3","Q2",6,"FOOOF","parietal",-1.517544642,0.924073382
"8384","l24","prac","b08","P3","Q2",6,"FOOOF","occipital",-1.144621241,0.372383823
"8385","l24","prac","b09","P3","Q2",6,"LMER","frontal",-1.407795648,2.720988064
"8386","l24","prac","b09","P3","Q2",6,"LMER","central",-1.474478431,3.096959468
"8387","l24","prac","b09","P3","Q2",6,"LMER","parietal",-1.525313825,2.463663071
"8388","l24","prac","b09","P3","Q2",6,"LMER","occipital",-1.257247662,1.315839778
"8389","l24","prac","b09","P3","Q2",6,"FOOOF","frontal",-1.368149432,1.10765344
"8390","l24","prac","b09","P3","Q2",6,"FOOOF","central",-1.409111125,1.20078699
"8391","l24","prac","b09","P3","Q2",6,"FOOOF","parietal",-1.452041872,0.87911289
"8392","l24","prac","b09","P3","Q2",6,"FOOOF","occipital",-1.211215824,0.429907609
"8393","l24","prac","b10","E1","Q3",7,"LMER","frontal",-1.326581456,2.255762233
"8394","l24","prac","b10","E1","Q3",7,"LMER","central",-1.368942739,2.790137715
"8395","l24","prac","b10","E1","Q3",7,"LMER","parietal",-1.551710311,2.417465033
"8396","l24","prac","b10","E1","Q3",7,"LMER","occipital",-1.15438748,1.002625569
"8397","l24","prac","b10","E1","Q3",7,"FOOOF","frontal",-1.536791834,1.153359674
"8398","l24","prac","b10","E1","Q3",7,"FOOOF","central",-1.47481119,1.246373095
"8399","l24","prac","b10","E1","Q3",7,"FOOOF","parietal",-1.515248071,0.932976877
"8400","l24","prac","b10","E1","Q3",7,"FOOOF","occipital",-1.118404729,0.300693509
"8401","l24","prac","b11","P3","Q2",6,"LMER","frontal",-1.310981052,2.324827274
"8402","l24","prac","b11","P3","Q2",6,"LMER","central",-1.47352171,3.039473916
"8403","l24","prac","b11","P3","Q2",6,"LMER","parietal",-1.468669228,2.343952188
"8404","l24","prac","b11","P3","Q2",6,"LMER","occipital",-1.135578939,1.099038509
"8405","l24","prac","b11","P3","Q2",6,"FOOOF","frontal",-1.237058568,0.878123828
"8406","l24","prac","b11","P3","Q2",6,"FOOOF","central",-1.424299601,1.174867605
"8407","l24","prac","b11","P3","Q2",6,"FOOOF","parietal",-1.374268781,0.809754172
"8408","l24","prac","b11","P3","Q2",6,"FOOOF","occipital",-1.078001832,0.308556435
"8409","l24","prac","b12","P3","Q2",6,"LMER","frontal",-1.518411966,2.683751996
"8410","l24","prac","b12","P3","Q2",6,"LMER","central",-1.609530726,3.36443406
"8411","l24","prac","b12","P3","Q2",6,"LMER","parietal",-1.595054991,2.581462151
"8412","l24","prac","b12","P3","Q2",6,"LMER","occipital",-1.198436118,1.097946686
"8413","l24","prac","b12","P3","Q2",6,"FOOOF","frontal",-1.642930602,1.214949592
"8414","l24","prac","b12","P3","Q2",6,"FOOOF","central",-1.653590463,1.408480662
"8415","l24","prac","b12","P3","Q2",6,"FOOOF","parietal",-1.579646648,0.992244351
"8416","l24","prac","b12","P3","Q2",6,"FOOOF","occipital",-1.17712214,0.348354063
"8417","l24","prac","b13","P3","Q2",6,"LMER","frontal",-1.461784594,2.628495857
"8418","l24","prac","b13","P3","Q2",6,"LMER","central",-1.574011026,3.284022483
"8419","l24","prac","b13","P3","Q2",6,"LMER","parietal",-1.588571476,2.614894705
"8420","l24","prac","b13","P3","Q2",6,"LMER","occipital",-1.231389736,1.281811593
"8421","l24","prac","b13","P3","Q2",6,"FOOOF","frontal",-1.41383945,1.039628737
"8422","l24","prac","b13","P3","Q2",6,"FOOOF","central",-1.526009534,1.294083272
"8423","l24","prac","b13","P3","Q2",6,"FOOOF","parietal",-1.508731684,0.940744926
"8424","l24","prac","b13","P3","Q2",6,"FOOOF","occipital",-1.223611834,0.405837811
"8425","l24","prac","b14","E1","Q3",7,"LMER","frontal",-1.430842645,2.480789697
"8426","l24","prac","b14","E1","Q3",7,"LMER","central",-1.624863874,3.342286985
"8427","l24","prac","b14","E1","Q3",7,"LMER","parietal",-1.617408647,2.635782938
"8428","l24","prac","b14","E1","Q3",7,"LMER","occipital",-1.171079032,1.163967912
"8429","l24","prac","b14","E1","Q3",7,"FOOOF","frontal",-1.537021715,1.099664585
"8430","l24","prac","b14","E1","Q3",7,"FOOOF","central",-1.619868981,1.322117386
"8431","l24","prac","b14","E1","Q3",7,"FOOOF","parietal",-1.528715035,0.929691655
"8432","l24","prac","b14","E1","Q3",7,"FOOOF","occipital",-1.148863752,0.375004724
"8433","l24","prac","b15","P3","Q2",6,"LMER","frontal",-1.292886093,2.167290425
"8434","l24","prac","b15","P3","Q2",6,"LMER","central",-1.353435908,2.819426086
"8435","l24","prac","b15","P3","Q2",6,"LMER","parietal",-1.471197085,2.32111882
"8436","l24","prac","b15","P3","Q2",6,"LMER","occipital",-1.133239249,1.010925274
"8437","l24","prac","b15","P3","Q2",6,"FOOOF","frontal",-1.250973374,0.852762177
"8438","l24","prac","b15","P3","Q2",6,"FOOOF","central",-1.395407568,1.191095261
"8439","l24","prac","b15","P3","Q2",6,"FOOOF","parietal",-1.401901004,0.839260294
"8440","l24","prac","b15","P3","Q2",6,"FOOOF","occipital",-1.090615482,0.284249249
"8441","l24","prac","b16","P3","Q2",6,"LMER","frontal",-1.403058946,2.434431194
"8442","l24","prac","b16","P3","Q2",6,"LMER","central",-1.367059164,2.961397114
"8443","l24","prac","b16","P3","Q2",6,"LMER","parietal",-1.564608208,2.573668715
"8444","l24","prac","b16","P3","Q2",6,"LMER","occipital",-1.226464721,1.2624662
"8445","l24","prac","b16","P3","Q2",6,"FOOOF","frontal",-1.426085754,0.999181703
